t,p_x,p_y,p_z,v_x,v_y,v_z,p_x_nf,p_y_nf,p_z_nf,v_x_nf,v_y_nf,v_z_nf,p_targ_x,p_targ_y,p_targ_z,v_targ_x,v_targ_y,v_targ_z
33.605,0.02815,-0.00145,0.04973,0.00012,-0.00009,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.609,0.02815,-0.00145,0.04973,0.00012,-0.00009,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.613,0.02815,-0.00145,0.04973,0.00012,-0.00009,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.617,0.02815,-0.00144,0.04973,0.00002,0.00054,-0.00014,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.621,0.02815,-0.00144,0.04973,0.00002,0.00054,-0.00014,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.625,0.02815,-0.00144,0.04973,0.00002,0.00054,-0.00014,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.629,0.02815,-0.00144,0.04973,0.00002,0.00054,-0.00014,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.633,0.02815,-0.00144,0.04973,0.00002,0.00054,-0.00014,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.637,0.02816,-0.00144,0.04973,0.00027,-0.00014,0.00006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.641,0.02816,-0.00144,0.04973,0.00027,-0.00014,0.00006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.645,0.02816,-0.00144,0.04973,0.00027,-0.00014,0.00006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.649,0.02816,-0.00144,0.04973,0.00030,-0.00008,-0.00023,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.653,0.02816,-0.00144,0.04973,0.00030,-0.00008,-0.00023,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.657,0.02816,-0.00144,0.04973,0.00030,-0.00008,-0.00023,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.661,0.02816,-0.00144,0.04973,0.00030,-0.00008,-0.00023,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.665,0.02816,-0.00144,0.04973,0.00030,-0.00008,-0.00023,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.669,0.02816,-0.00144,0.04973,0.00006,0.00001,0.00015,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.673,0.02816,-0.00144,0.04973,0.00006,0.00001,0.00015,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.677,0.02816,-0.00144,0.04973,0.00006,0.00001,0.00015,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.681,0.02816,-0.00143,0.04973,0.00009,0.00046,-0.00012,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.685,0.02816,-0.00143,0.04973,0.00009,0.00046,-0.00012,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.689,0.02816,-0.00143,0.04973,0.00009,0.00046,-0.00012,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.693,0.02816,-0.00143,0.04973,0.00009,0.00046,-0.00012,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.697,0.02816,-0.00143,0.04972,0.00001,0.00026,-0.00020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.701,0.02816,-0.00143,0.04972,0.00001,0.00026,-0.00020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.706,0.02816,-0.00143,0.04972,0.00001,0.00026,-0.00020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.709,0.02816,-0.00143,0.04972,0.00001,0.00026,-0.00020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.713,0.02816,-0.00142,0.04972,0.00003,0.00041,-0.00010,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.717,0.02816,-0.00142,0.04972,0.00003,0.00041,-0.00010,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.721,0.02816,-0.00142,0.04972,0.00003,0.00041,-0.00010,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.725,0.02816,-0.00142,0.04972,0.00003,0.00041,-0.00010,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.729,0.02817,-0.00143,0.04972,0.00038,-0.00040,-0.00009,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.733,0.02817,-0.00143,0.04972,0.00038,-0.00040,-0.00009,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.737,0.02817,-0.00143,0.04972,0.00038,-0.00040,-0.00009,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.741,0.02817,-0.00143,0.04972,0.00038,-0.00040,-0.00009,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.745,0.02817,-0.00143,0.04972,-0.00005,-0.00017,-0.00020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.749,0.02817,-0.00143,0.04972,-0.00005,-0.00017,-0.00020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.753,0.02817,-0.00143,0.04972,-0.00005,-0.00017,-0.00020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.757,0.02817,-0.00143,0.04972,-0.00005,-0.00017,-0.00020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.761,0.02817,-0.00143,0.04971,0.00010,-0.00005,-0.00026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.765,0.02817,-0.00143,0.04971,0.00010,-0.00005,-0.00026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.769,0.02817,-0.00143,0.04971,0.00010,-0.00005,-0.00026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.773,0.02817,-0.00143,0.04971,0.00010,-0.00005,-0.00026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.777,0.02817,-0.00144,0.04971,0.00017,-0.00028,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.781,0.02817,-0.00144,0.04971,0.00017,-0.00028,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.785,0.02817,-0.00144,0.04971,0.00017,-0.00028,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.789,0.02817,-0.00144,0.04971,0.00017,-0.00028,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.793,0.02818,-0.00144,0.04971,0.00023,-0.00011,-0.00026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.797,0.02818,-0.00144,0.04971,0.00023,-0.00011,-0.00026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.801,0.02818,-0.00144,0.04971,0.00023,-0.00011,-0.00026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.805,0.02818,-0.00144,0.04971,0.00023,-0.00011,-0.00026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.809,0.02818,-0.00144,0.04971,0.00011,0.00017,-0.00034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.813,0.02818,-0.00144,0.04971,0.00011,0.00017,-0.00034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.817,0.02818,-0.00144,0.04971,0.00011,0.00017,-0.00034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.821,0.02818,-0.00144,0.04971,0.00011,0.00017,-0.00034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.825,0.02818,-0.00144,0.04970,0.00012,0.00003,-0.00026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.829,0.02818,-0.00144,0.04970,0.00012,0.00003,-0.00026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.833,0.02818,-0.00144,0.04970,0.00012,0.00003,-0.00026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.837,0.02818,-0.00144,0.04970,0.00012,0.00003,-0.00026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.841,0.02819,-0.00144,0.04970,0.00035,-0.00055,-0.00005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.845,0.02819,-0.00144,0.04970,0.00035,-0.00055,-0.00005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.849,0.02819,-0.00144,0.04970,0.00035,-0.00055,-0.00005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.853,0.02819,-0.00144,0.04970,0.00035,-0.00055,-0.00005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.857,0.02819,-0.00145,0.04970,0.00009,-0.00044,-0.00020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.861,0.02819,-0.00145,0.04970,0.00009,-0.00044,-0.00020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.865,0.02819,-0.00145,0.04970,0.00009,-0.00044,-0.00020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.869,0.02819,-0.00145,0.04970,0.00009,-0.00044,-0.00020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.873,0.02819,-0.00145,0.04970,-0.00009,0.00022,-0.00006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.877,0.02819,-0.00145,0.04970,-0.00009,0.00022,-0.00006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.881,0.02819,-0.00145,0.04970,-0.00009,0.00022,-0.00006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.885,0.02819,-0.00145,0.04970,-0.00009,0.00022,-0.00006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.889,0.02819,-0.00144,0.04970,0.00040,0.00015,0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.893,0.02819,-0.00144,0.04970,0.00040,0.00015,0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.897,0.02819,-0.00144,0.04970,0.00040,0.00015,0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.901,0.02819,-0.00144,0.04970,0.00040,0.00015,0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.905,0.02819,-0.00144,0.04970,-0.00004,0.00031,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.909,0.02819,-0.00144,0.04970,-0.00004,0.00031,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.913,0.02819,-0.00144,0.04970,-0.00004,0.00031,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.917,0.02819,-0.00144,0.04970,-0.00004,0.00031,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.921,0.02820,-0.00144,0.04969,0.00024,-0.00009,-0.00027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.925,0.02820,-0.00144,0.04969,0.00024,-0.00009,-0.00027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.929,0.02820,-0.00144,0.04969,0.00024,-0.00009,-0.00027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.933,0.02820,-0.00144,0.04969,0.00024,-0.00009,-0.00027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.937,0.02820,-0.00145,0.04969,0.00016,-0.00033,-0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.941,0.02820,-0.00145,0.04969,0.00016,-0.00033,-0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.945,0.02820,-0.00145,0.04969,0.00016,-0.00033,-0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.949,0.02820,-0.00145,0.04969,0.00016,-0.00033,-0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.953,0.02820,-0.00145,0.04969,0.00016,-0.00033,-0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.957,0.02820,-0.00145,0.04969,0.00002,-0.00008,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.961,0.02820,-0.00145,0.04969,0.00002,-0.00008,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.965,0.02820,-0.00145,0.04969,0.00002,-0.00008,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.970,0.02819,-0.00146,0.04970,-0.00039,-0.00081,0.00016,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.973,0.02819,-0.00146,0.04970,-0.00039,-0.00081,0.00016,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.977,0.02819,-0.00146,0.04970,-0.00039,-0.00081,0.00016,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.981,0.02819,-0.00146,0.04970,-0.00039,-0.00081,0.00016,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.985,0.02806,-0.00091,0.05044,-0.00834,0.03435,0.04664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.989,0.02806,-0.00091,0.05044,-0.00834,0.03435,0.04664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.993,0.02806,-0.00091,0.05044,-0.00834,0.03435,0.04664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33.997,0.02806,-0.00091,0.05044,-0.00834,0.03435,0.04664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.001,0.02669,-0.00032,0.05228,-0.09177,0.03950,0.12265,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.005,0.02669,-0.00032,0.05228,-0.09177,0.03950,0.12265,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.009,0.02669,-0.00032,0.05228,-0.09177,0.03950,0.12265,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.013,0.02669,-0.00032,0.05228,-0.09177,0.03950,0.12265,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.017,0.02176,-0.00061,0.05477,-0.32890,-0.01914,0.16610,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.021,0.02176,-0.00061,0.05477,-0.32890,-0.01914,0.16610,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.025,0.02176,-0.00061,0.05477,-0.32890,-0.01914,0.16610,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.029,0.02176,-0.00061,0.05477,-0.32890,-0.01914,0.16610,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.033,0.01524,-0.00170,0.05708,-0.43498,-0.07296,0.15427,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.037,0.01524,-0.00170,0.05708,-0.43498,-0.07296,0.15427,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.041,0.01524,-0.00170,0.05708,-0.43498,-0.07296,0.15427,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.045,0.01524,-0.00170,0.05708,-0.43498,-0.07296,0.15427,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.049,0.01284,-0.00141,0.05819,-0.16002,0.01929,0.07432,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.053,0.01284,-0.00141,0.05819,-0.16002,0.01929,0.07432,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.057,0.01284,-0.00141,0.05819,-0.16002,0.01929,0.07432,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.061,0.01284,-0.00141,0.05819,-0.16002,0.01929,0.07432,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.065,0.01880,0.00075,0.05730,0.23155,0.06291,-0.03885,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.069,0.01880,0.00075,0.05730,0.23155,0.06291,-0.03885,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.073,0.01880,0.00075,0.05730,0.23155,0.06291,-0.03885,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.077,0.01880,0.00075,0.05730,0.23155,0.06291,-0.03885,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.081,0.01946,0.00067,0.05712,0.04385,-0.00557,-0.01185,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.085,0.01946,0.00067,0.05712,0.04385,-0.00557,-0.01185,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.089,0.01946,0.00067,0.05712,0.04385,-0.00557,-0.01185,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.093,0.01946,0.00067,0.05712,0.04385,-0.00557,-0.01185,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.097,0.01725,-0.00012,0.05745,-0.14727,-0.05250,0.02242,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.101,0.01725,-0.00012,0.05745,-0.14727,-0.05250,0.02242,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.105,0.01725,-0.00012,0.05745,-0.14727,-0.05250,0.02242,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.109,0.01725,-0.00012,0.05745,-0.14727,-0.05250,0.02242,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.113,0.01535,-0.00063,0.05785,-0.13596,-0.03605,0.02808,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.117,0.01535,-0.00063,0.05785,-0.13596,-0.03605,0.02808,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.121,0.01535,-0.00063,0.05785,-0.13596,-0.03605,0.02808,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.125,0.01535,-0.00063,0.05785,-0.13596,-0.03605,0.02808,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.129,0.01569,-0.00033,0.05788,0.02148,0.01846,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.133,0.01569,-0.00033,0.05788,0.02148,0.01846,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.137,0.01569,-0.00033,0.05788,0.02148,0.01846,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.141,0.01569,-0.00033,0.05788,0.02148,0.01846,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.145,0.01724,0.00022,0.05764,0.10330,0.03679,-0.01586,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.149,0.01724,0.00022,0.05764,0.10330,0.03679,-0.01586,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.153,0.01724,0.00022,0.05764,0.10330,0.03679,-0.01586,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.157,0.01724,0.00022,0.05764,0.10330,0.03679,-0.01586,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.161,0.01781,0.00035,0.05754,0.04041,0.00884,-0.00714,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.165,0.01781,0.00035,0.05754,0.04041,0.00884,-0.00714,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.169,0.01781,0.00035,0.05754,0.04041,0.00884,-0.00714,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.173,0.01781,0.00035,0.05754,0.04041,0.00884,-0.00714,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.177,0.01781,0.00035,0.05754,0.04041,0.00884,-0.00714,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
