Time (s),Tendon 1,Tendon 2,Tendon 3,Tendon 4
76.651066,0.005254,0.000000,0.000000,0.002898
76.655066,0.005239,0.000000,0.000000,0.002924
76.659066,0.005225,0.000000,0.000000,0.002950
76.663067,0.005210,0.000000,0.000000,0.002976
76.667067,0.005195,0.000000,0.000000,0.003003
76.671067,0.005179,0.000000,0.000000,0.003029
76.675067,0.005164,0.000000,0.000000,0.003055
76.679067,0.005149,0.000000,0.000000,0.003081
76.683067,0.005133,0.000000,0.000000,0.003106
76.687067,0.005118,0.000000,0.000000,0.003132
76.691068,0.005102,0.000000,0.000000,0.003158
76.695068,0.005086,0.000000,0.000000,0.003184
76.699068,0.005070,0.000000,0.000000,0.003209
76.703068,0.005054,0.000000,0.000000,0.003234
76.707068,0.005037,0.000000,0.000000,0.003260
76.711068,0.005021,0.000000,0.000000,0.003285
76.715069,0.005004,0.000000,0.000000,0.003310
76.719069,0.004987,0.000000,0.000000,0.003335
76.723069,0.004971,0.000000,0.000000,0.003360
76.727069,0.004954,0.000000,0.000000,0.003385
76.731069,0.004937,0.000000,0.000000,0.003410
76.735069,0.004919,0.000000,0.000000,0.003435
76.739070,0.004902,0.000000,0.000000,0.003460
76.743070,0.004885,0.000000,0.000000,0.003484
76.747070,0.004867,0.000000,0.000000,0.003509
76.751070,0.004849,0.000000,0.000000,0.003533
76.755070,0.004832,0.000000,0.000000,0.003558
76.759070,0.004814,0.000000,0.000000,0.003582
76.763071,0.004796,0.000000,0.000000,0.003606
76.767071,0.004777,0.000000,0.000000,0.003630
76.771071,0.004759,0.000000,0.000000,0.003654
76.775071,0.004741,0.000000,0.000000,0.003678
76.779071,0.004722,0.000000,0.000000,0.003702
76.783071,0.004703,0.000000,0.000000,0.003725
76.787071,0.004685,0.000000,0.000000,0.003749
76.791072,0.004666,0.000000,0.000000,0.003772
76.795072,0.004647,0.000000,0.000000,0.003796
76.799072,0.004628,0.000000,0.000000,0.003819
76.803072,0.004608,0.000000,0.000000,0.003842
76.807072,0.004589,0.000000,0.000000,0.003865
76.811072,0.004569,0.000000,0.000000,0.003888
76.815073,0.004550,0.000000,0.000000,0.003911
76.819073,0.004530,0.000000,0.000000,0.003934
76.823073,0.004510,0.000000,0.000000,0.003957
76.827073,0.004490,0.000000,0.000000,0.003980
76.831073,0.004470,0.000000,0.000000,0.004002
76.835073,0.004450,0.000000,0.000000,0.004025
76.839074,0.004430,0.000000,0.000000,0.004047
76.843074,0.004409,0.000000,0.000000,0.004069
76.847074,0.004389,0.000000,0.000000,0.004091
76.851074,0.004368,0.000000,0.000000,0.004113
76.855074,0.004348,0.000000,0.000000,0.004135
76.859074,0.004327,0.000000,0.000000,0.004157
76.863075,0.004306,0.000000,0.000000,0.004179
76.867075,0.004285,0.000000,0.000000,0.004200
76.871075,0.004264,0.000000,0.000000,0.004222
76.875075,0.004242,0.000000,0.000000,0.004243
76.879075,0.004221,0.000000,0.000000,0.004264
76.883075,0.004199,0.000000,0.000000,0.004285
76.887075,0.004178,0.000000,0.000000,0.004307
76.891076,0.004156,0.000000,0.000000,0.004327
76.895076,0.004134,0.000000,0.000000,0.004348
76.899076,0.004112,0.000000,0.000000,0.004369
76.903076,0.004090,0.000000,0.000000,0.004390
76.907076,0.004068,0.000000,0.000000,0.004410
76.911076,0.004046,0.000000,0.000000,0.004431
76.915077,0.004024,0.000000,0.000000,0.004451
76.919077,0.004001,0.000000,0.000000,0.004471
76.923077,0.003979,0.000000,0.000000,0.004491
76.927077,0.003956,0.000000,0.000000,0.004511
76.931077,0.003933,0.000000,0.000000,0.004531
76.935077,0.003911,0.000000,0.000000,0.004551
76.939078,0.003888,0.000000,0.000000,0.004570
76.943078,0.003865,0.000000,0.000000,0.004590
76.947078,0.003841,0.000000,0.000000,0.004609
76.951078,0.003818,0.000000,0.000000,0.004628
76.955078,0.003795,0.000000,0.000000,0.004647
76.959078,0.003772,0.000000,0.000000,0.004666
76.963079,0.003748,0.000000,0.000000,0.004685
76.967079,0.003724,0.000000,0.000000,0.004704
76.971079,0.003701,0.000000,0.000000,0.004723
76.975079,0.003677,0.000000,0.000000,0.004741
76.979079,0.003653,0.000000,0.000000,0.004760
76.983079,0.003629,0.000000,0.000000,0.004778
76.987079,0.003605,0.000000,0.000000,0.004796
76.991080,0.003581,0.000000,0.000000,0.004814
76.995080,0.003557,0.000000,0.000000,0.004832
76.999080,0.003532,0.000000,0.000000,0.004850
77.003080,0.003508,0.000000,0.000000,0.004868
77.007080,0.003483,0.000000,0.000000,0.004885
77.011080,0.003459,0.000000,0.000000,0.004903
77.015081,0.003434,0.000000,0.000000,0.004920
77.019081,0.003409,0.000000,0.000000,0.004937
77.023081,0.003384,0.000000,0.000000,0.004954
77.027081,0.003360,0.000000,0.000000,0.004971
77.031081,0.003334,0.000000,0.000000,0.004988
77.035081,0.003309,0.000000,0.000000,0.005005
77.039082,0.003284,0.000000,0.000000,0.005021
77.043082,0.003259,0.000000,0.000000,0.005038
77.047082,0.003234,0.000000,0.000000,0.005054
77.051082,0.003208,0.000000,0.000000,0.005070
77.055082,0.003183,0.000000,0.000000,0.005086
77.059082,0.003157,0.000000,0.000000,0.005102
77.063083,0.003131,0.000000,0.000000,0.005118
77.067083,0.003105,0.000000,0.000000,0.005134
77.071083,0.003080,0.000000,0.000000,0.005149
77.075083,0.003054,0.000000,0.000000,0.005165
77.079083,0.003028,0.000000,0.000000,0.005180
77.083083,0.003002,0.000000,0.000000,0.005195
77.087083,0.002975,0.000000,0.000000,0.005210
77.091084,0.002949,0.000000,0.000000,0.005225
77.095084,0.002923,0.000000,0.000000,0.005240
77.099084,0.002897,0.000000,0.000000,0.005255
77.103084,0.002870,0.000000,0.000000,0.005269
77.107084,0.002844,0.000000,0.000000,0.005283
77.111084,0.002817,0.000000,0.000000,0.005298
77.115085,0.002790,0.000000,0.000000,0.005312
77.119085,0.002764,0.000000,0.000000,0.005326
77.123085,0.002737,0.000000,0.000000,0.005339
77.127085,0.002710,0.000000,0.000000,0.005353
77.131085,0.002683,0.000000,0.000000,0.005367
77.135085,0.002656,0.000000,0.000000,0.005380
77.139086,0.002629,0.000000,0.000000,0.005393
77.143086,0.002602,0.000000,0.000000,0.005407
77.147086,0.002575,0.000000,0.000000,0.005420
77.151086,0.002547,0.000000,0.000000,0.005432
77.155086,0.002520,0.000000,0.000000,0.005445
77.159086,0.002493,0.000000,0.000000,0.005458
77.163087,0.002465,0.000000,0.000000,0.005470
77.167087,0.002438,0.000000,0.000000,0.005483
77.171087,0.002410,0.000000,0.000000,0.005495
77.175087,0.002382,0.000000,0.000000,0.005507
77.179087,0.002355,0.000000,0.000000,0.005519
77.183087,0.002327,0.000000,0.000000,0.005530
77.187087,0.002299,0.000000,0.000000,0.005542
77.191088,0.002271,0.000000,0.000000,0.005554
77.195088,0.002243,0.000000,0.000000,0.005565
77.199088,0.002215,0.000000,0.000000,0.005576
77.203088,0.002187,0.000000,0.000000,0.005587
77.207088,0.002159,0.000000,0.000000,0.005598
77.211088,0.002131,0.000000,0.000000,0.005609
77.215089,0.002103,0.000000,0.000000,0.005620
77.219089,0.002074,0.000000,0.000000,0.005630
77.223089,0.002046,0.000000,0.000000,0.005640
77.227089,0.002018,0.000000,0.000000,0.005651
77.231089,0.001989,0.000000,0.000000,0.005661
77.235089,0.001961,0.000000,0.000000,0.005671
77.239090,0.001932,0.000000,0.000000,0.005680
77.243090,0.001904,0.000000,0.000000,0.005690
77.247090,0.001875,0.000000,0.000000,0.005700
77.251090,0.001846,0.000000,0.000000,0.005709
77.255090,0.001818,0.000000,0.000000,0.005718
77.259090,0.001789,0.000000,0.000000,0.005727
77.263091,0.001760,0.000000,0.000000,0.005736
77.267091,0.001731,0.000000,0.000000,0.005745
77.271091,0.001702,0.000000,0.000000,0.005753
77.275091,0.001673,0.000000,0.000000,0.005762
77.279091,0.001644,0.000000,0.000000,0.005770
77.283091,0.001615,0.000000,0.000000,0.005778
77.287091,0.001586,0.000000,0.000000,0.005787
77.291092,0.001557,0.000000,0.000000,0.005794
77.295092,0.001528,0.000000,0.000000,0.005802
77.299092,0.001499,0.000000,0.000000,0.005810
77.303092,0.001470,0.000000,0.000000,0.005817
77.307092,0.001440,0.000000,0.000000,0.005825
77.311092,0.001411,0.000000,0.000000,0.005832
77.315093,0.001382,0.000000,0.000000,0.005839
77.319093,0.001352,0.000000,0.000000,0.005846
77.323093,0.001323,0.000000,0.000000,0.005852
77.327093,0.001293,0.000000,0.000000,0.005859
77.331093,0.001264,0.000000,0.000000,0.005865
77.335093,0.001234,0.000000,0.000000,0.005872
77.339094,0.001205,0.000000,0.000000,0.005878
77.343094,0.001175,0.000000,0.000000,0.005884
77.347094,0.001146,0.000000,0.000000,0.005890
77.351094,0.001116,0.000000,0.000000,0.005895
77.355094,0.001087,0.000000,0.000000,0.005901
77.359094,0.001057,0.000000,0.000000,0.005906
77.363095,0.001027,0.000000,0.000000,0.005911
77.367095,0.000997,0.000000,0.000000,0.005917
77.371095,0.000968,0.000000,0.000000,0.005921
77.375095,0.000938,0.000000,0.000000,0.005926
77.379095,0.000908,0.000000,0.000000,0.005931
77.383095,0.000878,0.000000,0.000000,0.005935
77.387095,0.000848,0.000000,0.000000,0.005940
77.391096,0.000819,0.000000,0.000000,0.005944
77.395096,0.000789,0.000000,0.000000,0.005948
77.399096,0.000759,0.000000,0.000000,0.005952
77.403096,0.000729,0.000000,0.000000,0.005956
77.407096,0.000699,0.000000,0.000000,0.005959
77.411096,0.000669,0.000000,0.000000,0.005963
77.415097,0.000639,0.000000,0.000000,0.005966
77.419097,0.000609,0.000000,0.000000,0.005969
77.423097,0.000579,0.000000,0.000000,0.005972
77.427097,0.000549,0.000000,0.000000,0.005975
77.431097,0.000519,0.000000,0.000000,0.005978
77.435097,0.000489,0.000000,0.000000,0.005980
77.439098,0.000459,0.000000,0.000000,0.005982
77.443098,0.000429,0.000000,0.000000,0.005985
77.447098,0.000399,0.000000,0.000000,0.005987
77.451098,0.000368,0.000000,0.000000,0.005989
77.455098,0.000338,0.000000,0.000000,0.005990
77.459098,0.000308,0.000000,0.000000,0.005992
77.463099,0.000278,0.000000,0.000000,0.005994
77.467099,0.000248,0.000000,0.000000,0.005995
77.471099,0.000218,0.000000,0.000000,0.005996
77.475099,0.000188,0.000000,0.000000,0.005997
77.479099,0.000158,0.000000,0.000000,0.005998
77.483099,0.000127,0.000000,0.000000,0.005999
77.487099,0.000097,0.000000,0.000000,0.005999
77.491100,0.000067,0.000000,0.000000,0.006000
77.495100,0.000037,0.000000,0.000000,0.006000
77.499100,0.000007,0.000000,0.000000,0.006000
77.503100,0.000000,0.000000,0.000023,0.006000
77.507100,0.000000,0.000000,0.000054,0.006000
77.511100,0.000000,0.000000,0.000084,0.005999
77.515101,0.000000,0.000000,0.000114,0.005999
77.519101,0.000000,0.000000,0.000144,0.005998
77.523101,0.000000,0.000000,0.000174,0.005997
77.527101,0.000000,0.000000,0.000204,0.005997
77.531101,0.000000,0.000000,0.000234,0.005995
77.535101,0.000000,0.000000,0.000265,0.005994
77.539102,0.000000,0.000000,0.000295,0.005993
77.543102,0.000000,0.000000,0.000325,0.005991
77.547102,0.000000,0.000000,0.000355,0.005989
77.551102,0.000000,0.000000,0.000385,0.005988
77.555102,0.000000,0.000000,0.000415,0.005986
77.559102,0.000000,0.000000,0.000445,0.005983
77.563103,0.000000,0.000000,0.000475,0.005981
77.567103,0.000000,0.000000,0.000505,0.005979
77.571103,0.000000,0.000000,0.000535,0.005976
77.575103,0.000000,0.000000,0.000565,0.005973
77.579103,0.000000,0.000000,0.000595,0.005970
77.583103,0.000000,0.000000,0.000625,0.005967
77.587103,0.000000,0.000000,0.000655,0.005964
77.591104,0.000000,0.000000,0.000685,0.005961
77.595104,0.000000,0.000000,0.000715,0.005957
77.599104,0.000000,0.000000,0.000745,0.005954
77.603104,0.000000,0.000000,0.000775,0.005950
77.607104,0.000000,0.000000,0.000805,0.005946
77.611104,0.000000,0.000000,0.000835,0.005942
77.615105,0.000000,0.000000,0.000865,0.005937
77.619105,0.000000,0.000000,0.000895,0.005933
77.623105,0.000000,0.000000,0.000924,0.005928
77.627105,0.000000,0.000000,0.000954,0.005924
77.631105,0.000000,0.000000,0.000984,0.005919
77.635105,0.000000,0.000000,0.001014,0.005914
77.639106,0.000000,0.000000,0.001043,0.005909
77.643106,0.000000,0.000000,0.001073,0.005903
77.647106,0.000000,0.000000,0.001103,0.005898
77.651106,0.000000,0.000000,0.001132,0.005892
77.655106,0.000000,0.000000,0.001162,0.005886
77.659106,0.000000,0.000000,0.001192,0.005880
77.663107,0.000000,0.000000,0.001221,0.005874
77.667107,0.000000,0.000000,0.001251,0.005868
77.671107,0.000000,0.000000,0.001280,0.005862
77.675107,0.000000,0.000000,0.001310,0.005855
77.679107,0.000000,0.000000,0.001339,0.005849
77.683107,0.000000,0.000000,0.001368,0.005842
77.687107,0.000000,0.000000,0.001398,0.005835
77.691108,0.000000,0.000000,0.001427,0.005828
77.695108,0.000000,0.000000,0.001456,0.005821
77.699108,0.000000,0.000000,0.001486,0.005813
77.703108,0.000000,0.000000,0.001515,0.005806
77.707108,0.000000,0.000000,0.001544,0.005798
77.711108,0.000000,0.000000,0.001573,0.005790
77.715109,0.000000,0.000000,0.001602,0.005782
77.719109,0.000000,0.000000,0.001631,0.005774
77.723109,0.000000,0.000000,0.001660,0.005766
77.727109,0.000000,0.000000,0.001689,0.005757
77.731109,0.000000,0.000000,0.001718,0.005749
77.735109,0.000000,0.000000,0.001747,0.005740
77.739110,0.000000,0.000000,0.001776,0.005731
77.743110,0.000000,0.000000,0.001805,0.005722
77.747110,0.000000,0.000000,0.001833,0.005713
77.751110,0.000000,0.000000,0.001862,0.005704
77.755110,0.000000,0.000000,0.001891,0.005694
77.759110,0.000000,0.000000,0.001919,0.005685
77.763111,0.000000,0.000000,0.001948,0.005675
77.767111,0.000000,0.000000,0.001976,0.005665
77.771111,0.000000,0.000000,0.002005,0.005655
77.775111,0.000000,0.000000,0.002033,0.005645
77.779111,0.000000,0.000000,0.002062,0.005635
77.783111,0.000000,0.000000,0.002090,0.005624
77.787111,0.000000,0.000000,0.002118,0.005614
77.791112,0.000000,0.000000,0.002146,0.005603
77.795112,0.000000,0.000000,0.002174,0.005592
77.799112,0.000000,0.000000,0.002203,0.005581
77.803112,0.000000,0.000000,0.002231,0.005570
77.807112,0.000000,0.000000,0.002259,0.005559
77.811112,0.000000,0.000000,0.002286,0.005547
77.815113,0.000000,0.000000,0.002314,0.005536
77.819113,0.000000,0.000000,0.002342,0.005524
77.823113,0.000000,0.000000,0.002370,0.005512
77.827113,0.000000,0.000000,0.002398,0.005500
77.831113,0.000000,0.000000,0.002425,0.005488
77.835113,0.000000,0.000000,0.002453,0.005476
77.839114,0.000000,0.000000,0.002480,0.005463
77.843114,0.000000,0.000000,0.002508,0.005451
77.847114,0.000000,0.000000,0.002535,0.005438
77.851114,0.000000,0.000000,0.002562,0.005425
77.855114,0.000000,0.000000,0.002590,0.005412
77.859114,0.000000,0.000000,0.002617,0.005399
77.863115,0.000000,0.000000,0.002644,0.005386
77.867115,0.000000,0.000000,0.002671,0.005373
77.871115,0.000000,0.000000,0.002698,0.005359
77.875115,0.000000,0.000000,0.002725,0.005346
77.879115,0.000000,0.000000,0.002752,0.005332
77.883115,0.000000,0.000000,0.002778,0.005318
77.887115,0.000000,0.000000,0.002805,0.005304
77.891116,0.000000,0.000000,0.002832,0.005290
77.895116,0.000000,0.000000,0.002858,0.005275
77.899116,0.000000,0.000000,0.002885,0.005261
77.903116,0.000000,0.000000,0.002911,0.005246
77.907116,0.000000,0.000000,0.002937,0.005232
77.911116,0.000000,0.000000,0.002964,0.005217
77.915117,0.000000,0.000000,0.002990,0.005202
77.919117,0.000000,0.000000,0.003016,0.005187
77.923117,0.000000,0.000000,0.003042,0.005172
77.927117,0.000000,0.000000,0.003068,0.005156
77.931117,0.000000,0.000000,0.003094,0.005141
77.935117,0.000000,0.000000,0.003120,0.005125
77.939118,0.000000,0.000000,0.003145,0.005109
77.943118,0.000000,0.000000,0.003171,0.005094
77.947118,0.000000,0.000000,0.003197,0.005078
77.951118,0.000000,0.000000,0.003222,0.005061
77.955118,0.000000,0.000000,0.003247,0.005045
77.959118,0.000000,0.000000,0.003273,0.005029
77.963119,0.000000,0.000000,0.003298,0.005012
77.967119,0.000000,0.000000,0.003323,0.004996
77.971119,0.000000,0.000000,0.003348,0.004979
77.975119,0.000000,0.000000,0.003373,0.004962
77.979119,0.000000,0.000000,0.003398,0.004945
77.983119,0.000000,0.000000,0.003423,0.004928
77.987119,0.000000,0.000000,0.003448,0.004911
77.991120,0.000000,0.000000,0.003472,0.004893
77.995120,0.000000,0.000000,0.003497,0.004876
77.999120,0.000000,0.000000,0.003521,0.004858
78.003120,0.000000,0.000000,0.003546,0.004840
78.007120,0.000000,0.000000,0.003570,0.004822
78.011120,0.000000,0.000000,0.003594,0.004804
78.015121,0.000000,0.000000,0.003618,0.004786
78.019121,0.000000,0.000000,0.003642,0.004768
78.023121,0.000000,0.000000,0.003666,0.004750
78.027121,0.000000,0.000000,0.003690,0.004731
78.031121,0.000000,0.000000,0.003714,0.004713
78.035121,0.000000,0.000000,0.003737,0.004694
78.039122,0.000000,0.000000,0.003761,0.004675
78.043122,0.000000,0.000000,0.003784,0.004656
78.047122,0.000000,0.000000,0.003808,0.004637
78.051122,0.000000,0.000000,0.003831,0.004618
78.055122,0.000000,0.000000,0.003854,0.004598
78.059122,0.000000,0.000000,0.003877,0.004579
78.063123,0.000000,0.000000,0.003900,0.004559
78.067123,0.000000,0.000000,0.003923,0.004540
78.071123,0.000000,0.000000,0.003946,0.004520
78.075123,0.000000,0.000000,0.003969,0.004500
78.079123,0.000000,0.000000,0.003991,0.004480
78.083123,0.000000,0.000000,0.004014,0.004460
78.087123,0.000000,0.000000,0.004036,0.004440
78.091124,0.000000,0.000000,0.004058,0.004419
78.095124,0.000000,0.000000,0.004080,0.004399
78.099124,0.000000,0.000000,0.004102,0.004378
78.103124,0.000000,0.000000,0.004124,0.004358
78.107124,0.000000,0.000000,0.004146,0.004337
78.111124,0.000000,0.000000,0.004168,0.004316
78.115125,0.000000,0.000000,0.004190,0.004295
78.119125,0.000000,0.000000,0.004211,0.004274
78.123125,0.000000,0.000000,0.004233,0.004253
78.127125,0.000000,0.000000,0.004254,0.004231
78.131125,0.000000,0.000000,0.004275,0.004210
78.135125,0.000000,0.000000,0.004296,0.004188
78.139126,0.000000,0.000000,0.004317,0.004167
78.143126,0.000000,0.000000,0.004338,0.004145
78.147126,0.000000,0.000000,0.004359,0.004123
78.151126,0.000000,0.000000,0.004380,0.004101
78.155126,0.000000,0.000000,0.004400,0.004079
78.159126,0.000000,0.000000,0.004421,0.004057
78.163127,0.000000,0.000000,0.004441,0.004035
78.167127,0.000000,0.000000,0.004461,0.004012
78.171127,0.000000,0.000000,0.004481,0.003990
78.175127,0.000000,0.000000,0.004501,0.003967
78.179127,0.000000,0.000000,0.004521,0.003944
78.183127,0.000000,0.000000,0.004541,0.003922
78.187127,0.000000,0.000000,0.004561,0.003899
78.191128,0.000000,0.000000,0.004580,0.003876
78.195128,0.000000,0.000000,0.004600,0.003853
78.199128,0.000000,0.000000,0.004619,0.003830
78.203128,0.000000,0.000000,0.004638,0.003806
78.207128,0.000000,0.000000,0.004657,0.003783
78.211128,0.000000,0.000000,0.004676,0.003760
78.215129,0.000000,0.000000,0.004695,0.003736
78.219129,0.000000,0.000000,0.004714,0.003712
78.223129,0.000000,0.000000,0.004732,0.003689
78.227129,0.000000,0.000000,0.004751,0.003665
78.231129,0.000000,0.000000,0.004769,0.003641
78.235129,0.000000,0.000000,0.004787,0.003617
78.239130,0.000000,0.000000,0.004805,0.003593
78.243130,0.000000,0.000000,0.004823,0.003568
78.247130,0.000000,0.000000,0.004841,0.003544
78.251130,0.000000,0.000000,0.004859,0.003520
78.255130,0.000000,0.000000,0.004877,0.003495
78.259130,0.000000,0.000000,0.004894,0.003471
78.263131,0.000000,0.000000,0.004912,0.003446
78.267131,0.000000,0.000000,0.004929,0.003421
78.271131,0.000000,0.000000,0.004946,0.003397
78.275131,0.000000,0.000000,0.004963,0.003372
78.279131,0.000000,0.000000,0.004980,0.003347
78.283131,0.000000,0.000000,0.004997,0.003322
78.287131,0.000000,0.000000,0.005013,0.003296
78.291132,0.000000,0.000000,0.005030,0.003271
78.295132,0.000000,0.000000,0.005046,0.003246
78.299132,0.000000,0.000000,0.005062,0.003220
78.303132,0.000000,0.000000,0.005079,0.003195
78.307132,0.000000,0.000000,0.005095,0.003169
78.311132,0.000000,0.000000,0.005110,0.003144
78.315133,0.000000,0.000000,0.005126,0.003118
78.319133,0.000000,0.000000,0.005142,0.003092
78.323133,0.000000,0.000000,0.005157,0.003066
78.327133,0.000000,0.000000,0.005173,0.003040
78.331133,0.000000,0.000000,0.005188,0.003014
78.335133,0.000000,0.000000,0.005203,0.002988
78.339134,0.000000,0.000000,0.005218,0.002962
78.343134,0.000000,0.000000,0.005233,0.002936
78.347134,0.000000,0.000000,0.005247,0.002909
78.351134,0.000000,0.000000,0.005262,0.002883
78.355134,0.000000,0.000000,0.005276,0.002857
78.359134,0.000000,0.000000,0.005291,0.002830
78.363135,0.000000,0.000000,0.005305,0.002803
78.367135,0.000000,0.000000,0.005319,0.002777
78.371135,0.000000,0.000000,0.005333,0.002750
78.375135,0.000000,0.000000,0.005347,0.002723
78.379135,0.000000,0.000000,0.005360,0.002696
78.383135,0.000000,0.000000,0.005374,0.002669
78.387135,0.000000,0.000000,0.005387,0.002642
78.391136,0.000000,0.000000,0.005400,0.002615
78.395136,0.000000,0.000000,0.005413,0.002588
78.399136,0.000000,0.000000,0.005426,0.002561
78.403136,0.000000,0.000000,0.005439,0.002533
78.407136,0.000000,0.000000,0.005452,0.002506
78.411136,0.000000,0.000000,0.005464,0.002478
78.415137,0.000000,0.000000,0.005477,0.002451
78.419137,0.000000,0.000000,0.005489,0.002423
78.423137,0.000000,0.000000,0.005501,0.002396
78.427137,0.000000,0.000000,0.005513,0.002368
78.431137,0.000000,0.000000,0.005525,0.002340
78.435137,0.000000,0.000000,0.005536,0.002313
78.439138,0.000000,0.000000,0.005548,0.002285
78.443138,0.000000,0.000000,0.005559,0.002257
78.447138,0.000000,0.000000,0.005571,0.002229
78.451138,0.000000,0.000000,0.005582,0.002201
78.455138,0.000000,0.000000,0.005593,0.002173
78.459138,0.000000,0.000000,0.005604,0.002145
78.463139,0.000000,0.000000,0.005614,0.002116
78.467139,0.000000,0.000000,0.005625,0.002088
78.471139,0.000000,0.000000,0.005635,0.002060
78.475139,0.000000,0.000000,0.005646,0.002031
78.479139,0.000000,0.000000,0.005656,0.002003
78.483139,0.000000,0.000000,0.005666,0.001975
78.487139,0.000000,0.000000,0.005676,0.001946
78.491140,0.000000,0.000000,0.005685,0.001918
78.495140,0.000000,0.000000,0.005695,0.001889
78.499140,0.000000,0.000000,0.005704,0.001860
78.503140,0.000000,0.000000,0.005714,0.001832
78.507140,0.000000,0.000000,0.005723,0.001803
78.511140,0.000000,0.000000,0.005732,0.001774
78.515141,0.000000,0.000000,0.005741,0.001745
78.519141,0.000000,0.000000,0.005749,0.001716
78.523141,0.000000,0.000000,0.005758,0.001687
78.527141,0.000000,0.000000,0.005766,0.001658
78.531141,0.000000,0.000000,0.005775,0.001629
78.535141,0.000000,0.000000,0.005783,0.001600
78.539142,0.000000,0.000000,0.005791,0.001571
78.543142,0.000000,0.000000,0.005798,0.001542
78.547142,0.000000,0.000000,0.005806,0.001513
78.551142,0.000000,0.000000,0.005814,0.001484
78.555142,0.000000,0.000000,0.005821,0.001455
78.559142,0.000000,0.000000,0.005828,0.001425
78.563143,0.000000,0.000000,0.005835,0.001396
78.567143,0.000000,0.000000,0.005842,0.001367
78.571143,0.000000,0.000000,0.005849,0.001337
78.575143,0.000000,0.000000,0.005856,0.001308
78.579143,0.000000,0.000000,0.005862,0.001278
78.583143,0.000000,0.000000,0.005869,0.001249
78.587143,0.000000,0.000000,0.005875,0.001219
78.591144,0.000000,0.000000,0.005881,0.001190
78.595144,0.000000,0.000000,0.005887,0.001160
78.599144,0.000000,0.000000,0.005893,0.001131
78.603144,0.000000,0.000000,0.005898,0.001101
78.607144,0.000000,0.000000,0.005904,0.001071
78.611144,0.000000,0.000000,0.005909,0.001042
78.615145,0.000000,0.000000,0.005914,0.001012
78.619145,0.000000,0.000000,0.005919,0.000982
78.623145,0.000000,0.000000,0.005924,0.000952
78.627145,0.000000,0.000000,0.005929,0.000923
78.631145,0.000000,0.000000,0.005933,0.000893
78.635145,0.000000,0.000000,0.005938,0.000863
78.639146,0.000000,0.000000,0.005942,0.000833
78.643146,0.000000,0.000000,0.005946,0.000803
78.647146,0.000000,0.000000,0.005950,0.000773
78.651146,0.000000,0.000000,0.005954,0.000743
78.655146,0.000000,0.000000,0.005957,0.000713
78.659146,0.000000,0.000000,0.005961,0.000684
78.663147,0.000000,0.000000,0.005964,0.000654
78.667147,0.000000,0.000000,0.005968,0.000624
78.671147,0.000000,0.000000,0.005971,0.000594
78.675147,0.000000,0.000000,0.005973,0.000564
78.679147,0.000000,0.000000,0.005976,0.000534
78.683147,0.000000,0.000000,0.005979,0.000503
78.687147,0.000000,0.000000,0.005981,0.000473
78.691148,0.000000,0.000000,0.005984,0.000443
78.695148,0.000000,0.000000,0.005986,0.000413
78.699148,0.000000,0.000000,0.005988,0.000383
78.703148,0.000000,0.000000,0.005990,0.000353
78.707148,0.000000,0.000000,0.005991,0.000323
78.711148,0.000000,0.000000,0.005993,0.000293
78.715149,0.000000,0.000000,0.005994,0.000263
78.719149,0.000000,0.000000,0.005995,0.000233
78.723149,0.000000,0.000000,0.005997,0.000202
78.727149,0.000000,0.000000,0.005998,0.000172
78.731149,0.000000,0.000000,0.005998,0.000142
78.735149,0.000000,0.000000,0.005999,0.000112
78.739150,0.000000,0.000000,0.005999,0.000082
78.743150,0.000000,0.000000,0.006000,0.000052
78.747150,0.000000,0.000000,0.006000,0.000021
78.751150,0.000000,0.000009,0.006000,0.000000
78.755150,0.000000,0.000039,0.006000,0.000000
78.759150,0.000000,0.000069,0.006000,0.000000
78.763151,0.000000,0.000099,0.005999,0.000000
78.767151,0.000000,0.000129,0.005999,0.000000
78.771151,0.000000,0.000159,0.005998,0.000000
78.775151,0.000000,0.000190,0.005997,0.000000
78.779151,0.000000,0.000220,0.005996,0.000000
78.783151,0.000000,0.000250,0.005995,0.000000
78.787151,0.000000,0.000280,0.005993,0.000000
78.791152,0.000000,0.000310,0.005992,0.000000
78.795152,0.000000,0.000340,0.005990,0.000000
78.799152,0.000000,0.000370,0.005989,0.000000
78.803152,0.000000,0.000400,0.005987,0.000000
78.807152,0.000000,0.000431,0.005985,0.000000
78.811152,0.000000,0.000461,0.005982,0.000000
78.815153,0.000000,0.000491,0.005980,0.000000
78.819153,0.000000,0.000521,0.005977,0.000000
78.823153,0.000000,0.000551,0.005975,0.000000
78.827153,0.000000,0.000581,0.005972,0.000000
78.831153,0.000000,0.000611,0.005969,0.000000
78.835153,0.000000,0.000641,0.005966,0.000000
78.839154,0.000000,0.000671,0.005962,0.000000
78.843154,0.000000,0.000701,0.005959,0.000000
78.847154,0.000000,0.000731,0.005955,0.000000
78.851154,0.000000,0.000761,0.005952,0.000000
78.855154,0.000000,0.000791,0.005948,0.000000
78.859154,0.000000,0.000820,0.005944,0.000000
78.863155,0.000000,0.000850,0.005939,0.000000
78.867155,0.000000,0.000880,0.005935,0.000000
78.871155,0.000000,0.000910,0.005931,0.000000
78.875155,0.000000,0.000940,0.005926,0.000000
78.879155,0.000000,0.000970,0.005921,0.000000
